Tweet,Tokenized_Tweets,Corrected_Words,Emoji
Replying to Had tears in my eyes while shading Leni10 and Kiko7 hashtagLeniForPresident2022 hashtagKikoForVicePresident2022,"['replying', 'to', 'had', 'tears', 'in', 'my', 'eyes', 'while', 'shading', 'leni10', 'and', 'kiko7', 'hashtagleniforpresident2022', 'hashtagkikoforvicepresident2022']","replying, tear, eye, shading, leni, kiko, hashtagleniforpresident, hashtagkikoforvicepresident",
hashtagPhilippineElections2022 Be bright vote for what is right hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022,"['hashtagphilippineelections2022', 'be', 'bright', 'vote', 'for', 'what', 'is', 'right', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022']","hashtagphilippineelections, bright, vote, hashtaglenirobredoforpresident, hashtagkikoforvicepresident",
With mama JR and JJ for a late Mothers Day dinner after voting sparkling_heart green_heart hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022,"['with', 'mama', 'junior', 'and', 'jj', 'for', 'a', 'late', 'mothers', 'day', 'dinner', 'after', 'voting', 'sparkling_heart', 'green_heart', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022']","mama, junior, late, mother, day, dinner, voting, sparkling_heart, green_heart, hashtaglenirobredoforpresident, hashtagkikoforvicepresident","sparkling_heart, green_heart"
whether leni wins or loses i will forever be proud for being one of the people who fought for a better future hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022,"['whether', 'leni', 'wins', 'or', 'loses', 'i', 'will', 'forever', 'be', 'proud', 'for', 'being', 'one', 'of', 'the', 'people', 'who', 'fought', 'for', 'a', 'better', 'future', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022']","leni, win, loses, forever, people, fought, future, hashtaglenirobredoforpresident, hashtagkikoforvicepresident",
KathNiel cherry_blossom cherry_blossom cherry_blossom folded_hands hashtag Love you my Lovez hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022,"['kathniel', 'cherry_blossom', 'cherry_blossom', 'cherry_blossom', 'folded_hands', 'hashtag', 'love', 'you', 'my', 'lovez', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022']","kathniel, cherry_blossom, cherry_blossom, cherry_blossom, folded_hands, hashtag, love, lovez, hashtaglenirobredoforpresident, hashtagkikoforvicepresident","cherry_blossom, cherry_blossom, cherry_blossom, folded_hands"
MANIFESTING LENI ROBREDO WINS FOR PRESIDENT AND KIKO PANGILINAN FOR VICE PRESIDENT AND THE WHOLE TROPANG ANGAT SENATE SLATE hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022 hashtagIpana7oNa10ParaSaLahat,"['manifesting', 'leni', 'robredo', 'wins', 'for', 'president', 'and', 'kiko', 'pangilinan', 'for', 'vice', 'president', 'and', 'the', 'whole', 'tropang', 'angat', 'senate', 'slate', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022', 'hashtagipana7ona10parasalahat']","manifesting, leni, robredo, win, president, kiko, pangilinan, vice, president, tropang, angat, senate, slate, hashtaglenirobredoforpresident, hashtagkikoforvicepresident, hashtagipanaonaparasalahat",
pls po God pensive_face folded_hands hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022 hashtagIpana7oNa10ToParaSaLahat,"['please', 'po', 'god', 'pensive_face', 'folded_hands', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022', 'hashtagipana7ona10toparasalahat']","god, pensive_face, folded_hands, hashtaglenirobredoforpresident, hashtagkikoforvicepresident, hashtagipanaonatoparasalahat","pensive_face, folded_hands"
7pm and praying and hoping for a hashtagPilipinasIsPink hashtagEleksiyon2022 hashtagLetLeniKikoLead2022 hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022 hashtagLeniKiko2022 hashtagHalalan2022,"['7pm', 'and', 'praying', 'and', 'hoping', 'for', 'a', 'hashtagpilipinasispink', 'hashtageleksiyon2022', 'hashtagletlenikikolead2022', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022', 'hashtaglenikiko2022', 'hashtaghalalan2022']","pm, praying, hoping, hashtagpilipinasispink, hashtageleksiyon, hashtagletlenikikolead, hashtaglenirobredoforpresident, hashtagkikoforvicepresident, hashtaglenikiko",
Done voting hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022 hashtagTropangAngat Ipanalo na10 to Sa youthvp leni for sure folded_hands folded_hands folded_hands,"['done', 'voting', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022', 'hashtagtropangangat', 'ipanalo', 'na10', 'to', 'sa', 'youthvp', 'leni', 'for', 'sure', 'folded_hands', 'folded_hands', 'folded_hands']","voting, hashtaglenirobredoforpresident, hashtagkikoforvicepresident, hashtagtropangangat, ipanalo, na, youthvp, leni, folded_hands, folded_hands, folded_hands","folded_hands, folded_hands, folded_hands"
Replying to Momshies here for hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022,"['replying', 'to', 'momshies', 'here', 'for', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022']","replying, momshies, hashtaglenirobredoforpresident, hashtagkikoforvicepresident",
We will flip the whole table Theres still hope Kulay rosas ang bukas Sa gobyernong tapat panalo tayong lahat hashtagLeniKiko2022 hashtagLeniForPresident2022 hashtagKikoForVicePresident2022 hashtagKulayRosaAngBukas hashtagEleksyon2022 hashtagHalalan2022,"['we', 'will', 'flip', 'the', 'whole', 'table', 'theres', 'still', 'hope', 'kulay', 'rosas', 'ang', 'bukas', 'sa', 'gobyernong', 'tapat', 'panalo', 'tayong', 'lahat', 'hashtaglenikiko2022', 'hashtagleniforpresident2022', 'hashtagkikoforvicepresident2022', 'hashtagkulayrosaangbukas', 'hashtageleksyon2022', 'hashtaghalalan2022']","flip, table, hope, kulay, rosa, bukas, gobyernong, tapat, panalo, tayong, hashtaglenikiko, hashtagleniforpresident, hashtagkikoforvicepresident, hashtagkulayrosaangbukas",
The last finger standing is my PINKy cherry_blossom cherry_blossom hashtagKulayRosasAngBukas hashtagIpana7oNa10ParaSaLahat hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022 hashtagHalalan2022 hashtagAngatBuhayLahat,"['the', 'last', 'finger', 'standing', 'is', 'my', 'pinky', 'cherry_blossom', 'cherry_blossom', 'hashtagkulayrosasangbukas', 'hashtagipana7ona10parasalahat', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022', 'hashtaghalalan2022', 'hashtagangatbuhaylahat']","finger, standing, pinky, cherry_blossom, cherry_blossom, hashtagkulayrosasangbukas, hashtagipanaonaparasalahat, hashtaglenirobredoforpresident, hashtagkikoforvicepresident, hashtagangatbuhaylahat","cherry_blossom, cherry_blossom"
So happy with my vote hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022 hashtagHalalan2022,"['so', 'happy', 'with', 'my', 'vote', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022', 'hashtaghalalan2022']","happy, vote, hashtaglenirobredoforpresident, hashtagkikoforvicepresident",
This is THE DAY hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022 hashtagipana7ona10toparasalahat VP falls in line with the rest of the voters to reach her precinct Some people take selfies with her but election officers ask them to remain in line via ctto,"['this', 'is', 'the', 'day', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022', 'hashtagipana7ona10toparasalahat', 'vice_president', 'falls', 'in', 'line', 'with', 'the', 'rest', 'of', 'the', 'voters', 'to', 'reach', 'her', 'precinct', 'some', 'people', 'take', 'selfies', 'with', 'her', 'but', 'election', 'officers', 'ask', 'them', 'to', 'remain', 'in', 'line', 'via', 'credit_to_the_owner']","day, hashtaglenirobredoforpresident, hashtagkikoforvicepresident, hashtagipanaonatoparasalahat, vice_president, fall, rest, voter, reach, precinct, people, selfies, election, officer, remain, credit_to_the_owner",
Its a sign cherry_blossom folded_hands_light_skin_tone hashtagVoteWisely2022 hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022 hashtagGobyernongTapatAngatBuhayLahat,"['its', 'a', 'sign', 'cherry_blossom', 'folded_hands_light_skin_tone', 'hashtagvotewisely2022', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022', 'hashtaggobyernongtapatangatbuhaylahat']","sign, cherry_blossom, folded_hands_light_skin_tone, hashtagvotewisely, hashtaglenirobredoforpresident, hashtagkikoforvicepresident, hashtaggobyernongtapatangatbuhaylahat","cherry_blossom, folded_hands_light_skin_tone"
Shaking while casting my vote hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022,"['shaking', 'while', 'casting', 'my', 'vote', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022']","shaking, casting, vote, hashtaglenirobredoforpresident, hashtagkikoforvicepresident",
Praying for a peaceful honest and clean election hashtagsuffrage hashtagpleasevotewisely hashtagEleksyon2022 hashtagLeniRobredoForPresident hashtagKikoForVicePresident2022 hashtagTropangAngat hashtagKakampink hashtagLeniKikoAllTheWay,"['praying', 'for', 'a', 'peaceful', 'honest', 'and', 'clean', 'election', 'hashtagsuffrage', 'hashtagpleasevotewisely', 'hashtageleksyon2022', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident2022', 'hashtagtropangangat', 'hashtagkakampink', 'hashtaglenikikoalltheway']","praying, peaceful, honest, clean, election, hashtagsuffrage, hashtagpleasevotewisely, hashtaglenirobredoforpresident, hashtagkikoforvicepresident, hashtagtropangangat, hashtagkakampink, hashtaglenikikoalltheway",
This is it Piliin nyo yong kandidato na tapat at may paninindigan na iangat yong mga tao na nasa laylayan Hindi yong may personal na interes lamang VOTE WISELY OK_hand remember that every vote counts and that vote will change our your lives forever GOD BLESS Philippines folded_hands hashtagEleksyon2022,"['this', 'is', 'it', 'piliin', 'nyo', 'yong', 'kandidato', 'na', 'tapat', 'at', 'may', 'paninindigan', 'na', 'iangat', 'yong', 'mga', 'tao', 'na', 'nasa', 'laylayan', 'hindi', 'yong', 'may', 'personal', 'na', 'interes', 'lamang', 'vote', 'wisely', 'ok_hand', 'remember', 'that', 'every', 'vote', 'counts', 'and', 'that', 'vote', 'will', 'change', 'our', 'your', 'lives', 'forever', 'god', 'bless', 'philippines', 'folded_hands', 'hashtageleksyon2022']","piliin, yong, kandidato, tapat, paninindigan, iangat, yong, tao, laylayan, yong, personal, interes, vote, wisely, ok_hand, remember, vote, count, vote, change, life, forever, god, bless, philippine, folded_hands","ok_hand, folded_hands"
Boboto ng tama para sa bayan kong mahal Philippines hashtagEleksyon2022,"['boboto', 'ng', 'tama', 'para', 'sa', 'bayan', 'kong', 'mahal', 'philippines', 'hashtageleksyon2022']","boboto, tama, bayan, mahal, philippine",
Medyo kinabahan sa pa shade para d masayang boto hashtagHalalan2022 hashtagEleksyon2022,"['medyo', 'kinabahan', 'sa', 'pa', 'shade', 'para', 'd', 'masayang', 'boto', 'hashtaghalalan2022', 'hashtageleksyon2022']","medyo, kinabahan, shade, masayang, boto",
God bless the Philippines and the next leaders that will serve this country and its people hashtagEleksyon2022,"['god', 'bless', 'the', 'philippines', 'and', 'the', 'next', 'leaders', 'that', 'will', 'serve', 'this', 'country', 'and', 'its', 'people', 'hashtageleksyon2022']","god, bless, philippine, leader, serve, country, people",
Manalo man o matalo isang karangalang ipaglaban ang katotohanan at tama Proud akong tumindig para sa kinabukasan ko at sa kinabukasan ng susunod pang henerasyon growing_heart cherry_blossom tulip hashtagLeniRobredoForPresident hashtagKikoPangilinanForVicePresident hashtagEleksyon2022,"['manalo', 'man', 'o', 'matalo', 'isang', 'karangalang', 'ipaglaban', 'ang', 'katotohanan', 'at', 'tama', 'proud', 'akong', 'tumindig', 'para', 'sa', 'kinabukasan', 'ko', 'at', 'sa', 'kinabukasan', 'ng', 'susunod', 'pang', 'henerasyon', 'growing_heart', 'cherry_blossom', 'tulip', 'hashtaglenirobredoforpresident', 'hashtagkikopangilinanforvicepresident', 'hashtageleksyon2022']","manalo, man, matalo, karangalang, ipaglaban, katotohanan, tama, akong, tumindig, kinabukasan, kinabukasan, susunod, pang, henerasyon, growing_heart, cherry_blossom, tulip, hashtaglenirobredoforpresident, hashtagkikopangilinanforvicepresident","growing_heart, cherry_blossom"
Partial and Unofficial Results as of 902 PM May 9 2022 representing 6105 of the Nationwide Election Returns 65808 of 107785 Election Returns 34740936 of 67442616 Registered Voters Source GMA7 hashtagHalalan2022 hashtagEleksyon2022,"['partial', 'and', 'unofficial', 'results', 'as', 'of', '902', 'pm', 'may', '9', '2022', 'representing', '6105', 'of', 'the', 'nationwide', 'election', 'returns', '65808', 'of', '107785', 'election', 'returns', '34740936', 'of', '67442616', 'registered', 'voters', 'source', 'gma7', 'hashtaghalalan2022', 'hashtageleksyon2022']","partial, unofficial, representing, nationwide, election, return, election, return, registered, voter, source, gma",
Ilang mga paalala sa pagboto ngayong araw May 9 2022 God bless the Philippines hashtagEleksyon2022,"['ilang', 'mga', 'paalala', 'sa', 'pagboto', 'ngayong', 'araw', 'may', '9', '2022', 'god', 'bless', 'the', 'philippines', 'hashtageleksyon2022']","paalala, pagboto, araw, god, bless, philippine",
As of 717pm May 9 2022 hashtaghalalan2022 hashtagEleksyon2022,"['as', 'of', '717pm', 'may', '9', '2022', 'hashtaghalalan2022', 'hashtageleksyon2022']",pm,
May 9 2022 830 PM BFF calls for a manual count in those precincts where machines have broken down hashtagEleksyon2022 hashtagELEKSYON_DISCUSSION hashtagVoteReportPH hashtagbabaelabansafakeatfraud hashtagvoteph hashtagVotePH2022 hashtagHalalan2022 hashtagWeDecide,"['may', '9', '2022', '830', 'pm', 'bff', 'calls', 'for', 'a', 'manual', 'count', 'in', 'those', 'precincts', 'where', 'machines', 'have', 'broken', 'down', 'hashtageleksyon2022', 'hashtageleksyon_discussion', 'hashtagvotereportph', 'hashtagbabaelabansafakeatfraud', 'hashtagvoteph', 'hashtagvoteph2022', 'hashtaghalalan2022', 'hashtagwedecide']","bff, call, manual, count, precinct, machine, broken, hashtageleksyon_discussion, hashtagvotereportph, hashtagbabaelabansafakeatfraud, hashtagvoteph, hashtagvoteph, hashtagwedecide",hashtageleksyon_discussion
RESULTS As of May 9 2022 204700 hashtagEleksyon2022,"['results', 'as', 'of', 'may', '9', '2022', '204700', 'hashtageleksyon2022']",,
May 9 2022 National and Local Elections Pres Sergio Osmea High School hashtagEleksyon2022 hashtag,"['may', '9', '2022', 'national', 'and', 'local', 'elections', 'president', 'sergio', 'osmea', 'high', 'school', 'hashtageleksyon2022', 'hashtag']","national, local, election, president, sergio, osmea, high, school, hashtag",
May 9 2022 I voted for the Filipino people tulip hashtagHalalan2022 hashtagEleksyon2022,"['may', '9', '2022', 'i', 'voted', 'for', 'the', 'filipino', 'people', 'tulip', 'hashtaghalalan2022', 'hashtageleksyon2022']","voted, filipino, people, tulip",
PARTIAL and UN OFFICIAL RESULT 320 ELECTION RETURNS as of 717pm MAY 92022 hashtagHalalan2022 hashtagEleksyon2022,"['partial', 'and', 'un', 'official', 'result', '320', 'election', 'returns', 'as', 'of', '717pm', 'may', '92022', 'hashtaghalalan2022', 'hashtageleksyon2022']","partial, official, result, election, return, pm",
Longest night of the Philippines May 9 2022 hashtagEleksyon2022 hashtagelectionreturns,"['longest', 'night', 'of', 'the', 'philippines', 'may', '9', '2022', 'hashtageleksyon2022', 'hashtagelectionreturns']","longest, night, philippine, hashtagelectionreturns",
Replying to May 9 2022 round_pushpin Quezon City TAMA BEHAVIOR cherry_blossom tulip hand_with_index_finger_and_thumb_crossed_light_skin_tone LOVE YOU face_blowing_a_kiss hashtagHalalan2022 hashtagEleksyon2022 hashtagLeniRobredoForPresident link,"['replying', 'to', 'may', '9', '2022', 'round_pushpin', 'quezon', 'city', 'tama', 'behavior', 'cherry_blossom', 'tulip', 'hand_with_index_finger_and_thumb_crossed_light_skin_tone', 'love', 'you', 'face_blowing_a_kiss', 'hashtaghalalan2022', 'hashtageleksyon2022', 'hashtaglenirobredoforpresident', 'link']","replying, round_pushpin, quezon, city, tama, behavior, cherry_blossom, tulip, hand_with_index_finger_and_thumb_crossed_light_skin_tone, love, face_blowing_a_kiss, hashtaglenirobredoforpresident, link","round_pushpin, cherry_blossom, hand_with_index_finger_and_thumb_crossed_light_skin_tone, face_blowing_a_kiss"
LOOK CBCP President and Kalookan Bishop Pablo Virgilio David shows the indelible ink mark on his finger after voting on May 9 2022 camera Diocese of Kalookan hashtagHalalan2022 hashtagEleksyon2022 hashtagElections2022,"['look', 'cbcp', 'president', 'and', 'kalookan', 'bishop', 'pablo', 'virgilio', 'david', 'shows', 'the', 'indelible', 'ink', 'mark', 'on', 'his', 'finger', 'after', 'voting', 'on', 'may', '9', '2022', 'camera', 'diocese', 'of', 'kalookan', 'hashtaghalalan2022', 'hashtageleksyon2022', 'hashtagelections2022']","cbcp, president, kalookan, bishop, pablo, virgilio, david, indelible, ink, mark, finger, voting, camera, diocese, kalookan, hashtagelections",
VICEPRESIDENT Partial unofficial results aggregated from Comelec data as of May 9 2022 1032 PM and from 7391 of Election Returns hashtagEleksyon2022 hashtagHALALAN2022,"['vicepresident', 'partial', 'unofficial', 'results', 'aggregated', 'from', 'commission_on_elections', 'data', 'as', 'of', 'may', '9', '2022', '1032', 'pm', 'and', 'from', '7391', 'of', 'election', 'returns', 'hashtageleksyon2022', 'hashtaghalalan2022']","vicepresident, partial, unofficial, aggregated, commission_on_elections, data, election, return",
